year,category,winner,entity
2008,ANIMATED FEATURE FILM,True,WALL-E
2008,ART DIRECTION,False,Changeling
2008,ART DIRECTION,True,The Curious Case of Benjamin Button
2008,ART DIRECTION,False,The Dark Knight
2008,ART DIRECTION,False,The Duchess
2008,ART DIRECTION,False,Revolutionary Road
2008,CINEMATOGRAPHY,False,Changeling
2008,CINEMATOGRAPHY,False,The Curious Case of Benjamin Button
2008,CINEMATOGRAPHY,False,The Dark Knight
2008,CINEMATOGRAPHY,False,The Reader
2008,CINEMATOGRAPHY,True,Slumdog Millionaire
2008,COSTUME DESIGN,False,Australia
2008,COSTUME DESIGN,False,The Curious Case of Benjamin Button
2008,COSTUME DESIGN,True,The Duchess
2008,COSTUME DESIGN,False,Milk
2008,COSTUME DESIGN,False,Revolutionary Road
2008,DIRECTING,False,The Curious Case of Benjamin Button
2008,DIRECTING,False,Frost/Nixon
2008,DIRECTING,False,Milk
2008,DIRECTING,False,The Reader
2008,DIRECTING,True,Slumdog Millionaire
2008,DOCUMENTARY (Feature),False,The Betrayal (Nerakhoon)
2008,DOCUMENTARY (Feature),False,Encounters at the End of the World
2008,DOCUMENTARY (Feature),False,The Garden
2008,DOCUMENTARY (Feature),True,Man on Wire
2008,DOCUMENTARY (Feature),False,Trouble the Water
2008,DOCUMENTARY (Short Subject),False,The Conscience of Nhem En
2008,DOCUMENTARY (Short Subject),False,The Final Inch
2008,DOCUMENTARY (Short Subject),True,Smile Pinki
2008,DOCUMENTARY (Short Subject),False,The Witness - From the Balcony of Room 306
2008,FILM EDITING,False,The Curious Case of Benjamin Button
2008,FILM EDITING,False,The Dark Knight
2008,FILM EDITING,False,Frost/Nixon
2008,FILM EDITING,False,Milk
2008,FILM EDITING,True,Slumdog Millionaire
2008,FOREIGN LANGUAGE FILM,False,The Baader Meinhof Complex
2008,FOREIGN LANGUAGE FILM,False,The Class
2008,FOREIGN LANGUAGE FILM,True,Departures
2008,FOREIGN LANGUAGE FILM,False,Revanche
2008,FOREIGN LANGUAGE FILM,False,Waltz with Bashir
2008,MAKEUP,True,The Curious Case of Benjamin Button
2008,MAKEUP,False,The Dark Knight
2008,MAKEUP,False,Hellboy II: The Golden Army
2008,MUSIC (Original Score),False,The Curious Case of Benjamin Button
2008,MUSIC (Original Score),False,Defiance
2008,MUSIC (Original Score),False,Milk
2008,MUSIC (Original Score),True,Slumdog Millionaire
2008,MUSIC (Original Score),False,WALL-E
2008,MUSIC (Original Song),False,WALL-E
2008,MUSIC (Original Song),True,Slumdog Millionaire
2008,MUSIC (Original Song),False,Slumdog Millionaire
2008,BEST PICTURE,False,The Curious Case of Benjamin Button
2008,BEST PICTURE,False,Frost/Nixon
2008,BEST PICTURE,False,Milk
2008,BEST PICTURE,False,The Reader
2008,BEST PICTURE,True,Slumdog Millionaire
2008,SHORT FILM (Animated),True,La Maison en Petits Cubes
2008,SHORT FILM (Animated),False,Lavatory - Lovestory
2008,SHORT FILM (Animated),False,Oktapodi
2008,SHORT FILM (Animated),False,Presto
2008,SHORT FILM (Animated),False,This Way Up
2008,SHORT FILM (Live Action),False,Auf der Strecke (On the Line)
2008,SHORT FILM (Live Action),False,Manon on the Asphalt
2008,SHORT FILM (Live Action),False,New Boy
2008,SHORT FILM (Live Action),False,The Pig
2008,SHORT FILM (Live Action),True,Spielzeugland (Toyland)
2008,SOUND EDITING,True,The Dark Knight
2008,SOUND EDITING,False,Iron Man
2008,SOUND EDITING,False,Slumdog Millionaire
2008,SOUND EDITING,False,WALL-E
2008,SOUND EDITING,False,Wanted
2008,SOUND MIXING,False,The Curious Case of Benjamin Button
2008,SOUND MIXING,False,The Dark Knight
2008,SOUND MIXING,True,Slumdog Millionaire
2008,SOUND MIXING,False,WALL-E
2008,SOUND MIXING,False,Wanted
2008,VISUAL EFFECTS,True,The Curious Case of Benjamin Button
2008,VISUAL EFFECTS,False,The Dark Knight
2008,VISUAL EFFECTS,False,Iron Man
2008,WRITING (Adapted Screenplay),False,The Curious Case of Benjamin Button
2008,WRITING (Adapted Screenplay),False,Doubt
2008,WRITING (Adapted Screenplay),False,Frost/Nixon
2008,WRITING (Adapted Screenplay),False,The Reader
2008,WRITING (Adapted Screenplay),True,Slumdog Millionaire
2008,WRITING (Original Screenplay),False,Frozen River
2008,WRITING (Original Screenplay),False,Happy-Go-Lucky
2008,WRITING (Original Screenplay),False,In Bruges
2008,WRITING (Original Screenplay),True,Milk
2008,WRITING (Original Screenplay),False,WALL-E
2009,ANIMATED FEATURE FILM,False,Coraline
2009,ANIMATED FEATURE FILM,False,Fantastic Mr. Fox
2009,ANIMATED FEATURE FILM,False,The Princess and the Frog
2009,ANIMATED FEATURE FILM,False,The Secret of Kells
2009,ANIMATED FEATURE FILM,True,Up
2009,ART DIRECTION,True,Avatar
2009,ART DIRECTION,False,The Imaginarium of Doctor Parnassus
2009,ART DIRECTION,False,Nine
2009,ART DIRECTION,False,Sherlock Holmes
2009,ART DIRECTION,False,The Young Victoria
2009,CINEMATOGRAPHY,True,Avatar
2009,CINEMATOGRAPHY,False,Harry Potter and the Half-Blood Prince
2009,CINEMATOGRAPHY,False,The Hurt Locker
2009,CINEMATOGRAPHY,False,Inglourious Basterds
2009,CINEMATOGRAPHY,False,The White Ribbon
2009,COSTUME DESIGN,False,Bright Star
2009,COSTUME DESIGN,False,Coco before Chanel
2009,COSTUME DESIGN,False,The Imaginarium of Doctor Parnassus
2009,COSTUME DESIGN,False,Nine
2009,COSTUME DESIGN,True,The Young Victoria
2009,DIRECTING,False,Avatar
2009,DIRECTING,True,The Hurt Locker
2009,DIRECTING,False,Inglourious Basterds
2009,DIRECTING,False,Precious: Based on the Novel 'Push' by Sapphire
2009,DIRECTING,False,Up in the Air
2009,DOCUMENTARY (Feature),False,Burma VJ
2009,DOCUMENTARY (Feature),True,The Cove
2009,DOCUMENTARY (Feature),False,"Food, Inc."
2009,DOCUMENTARY (Feature),False,The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers
2009,DOCUMENTARY (Feature),False,Which Way Home
2009,DOCUMENTARY (Short Subject),False,China's Unnatural Disaster: The Tears of Sichuan Province
2009,DOCUMENTARY (Short Subject),False,The Last Campaign of Governor Booth Gardner
2009,DOCUMENTARY (Short Subject),False,The Last Truck: Closing of a GM Plant
2009,DOCUMENTARY (Short Subject),True,Music by Prudence
2009,DOCUMENTARY (Short Subject),False,Rabbit à la Berlin
2009,FILM EDITING,False,Avatar
2009,FILM EDITING,False,District 9
2009,FILM EDITING,True,The Hurt Locker
2009,FILM EDITING,False,Inglourious Basterds
2009,FILM EDITING,False,Precious: Based on the Novel 'Push' by Sapphire
2009,FOREIGN LANGUAGE FILM,False,Ajami
2009,FOREIGN LANGUAGE FILM,False,The Milk of Sorrow
2009,FOREIGN LANGUAGE FILM,False,A Prophet
2009,FOREIGN LANGUAGE FILM,True,The Secret in Their Eyes
2009,FOREIGN LANGUAGE FILM,False,The White Ribbon
2009,MAKEUP,False,Il Divo
2009,MAKEUP,True,Star Trek
2009,MAKEUP,False,The Young Victoria
2009,MUSIC (Original Score),False,Avatar
2009,MUSIC (Original Score),False,Fantastic Mr. Fox
2009,MUSIC (Original Score),False,The Hurt Locker
2009,MUSIC (Original Score),False,Sherlock Holmes
2009,MUSIC (Original Score),True,Up
2009,MUSIC (Original Song),False,The Princess and the Frog
2009,MUSIC (Original Song),False,The Princess and the Frog
2009,MUSIC (Original Song),False,Paris 36
2009,MUSIC (Original Song),False,Nine
2009,MUSIC (Original Song),True,Crazy Heart
2009,BEST PICTURE,False,Avatar
2009,BEST PICTURE,False,The Blind Side
2009,BEST PICTURE,False,District 9
2009,BEST PICTURE,False,An Education
2009,BEST PICTURE,True,The Hurt Locker
2009,BEST PICTURE,False,Inglourious Basterds
2009,BEST PICTURE,False,Precious: Based on the Novel 'Push' by Sapphire
2009,BEST PICTURE,False,A Serious Man
2009,BEST PICTURE,False,Up
2009,BEST PICTURE,False,Up in the Air
2009,SHORT FILM (Animated),False,French Roast
2009,SHORT FILM (Animated),False,Granny O'Grimm's Sleeping Beauty
2009,SHORT FILM (Animated),False,The Lady and the Reaper (La Dama y la Muerte)
2009,SHORT FILM (Animated),True,Logorama
2009,SHORT FILM (Animated),False,A Matter of Loaf and Death
2009,SHORT FILM (Live Action),False,The Door
2009,SHORT FILM (Live Action),False,Instead of Abracadabra
2009,SHORT FILM (Live Action),False,Kavi
2009,SHORT FILM (Live Action),False,Miracle Fish
2009,SHORT FILM (Live Action),True,The New Tenants
2009,SOUND EDITING,False,Avatar
2009,SOUND EDITING,True,The Hurt Locker
2009,SOUND EDITING,False,Inglourious Basterds
2009,SOUND EDITING,False,Star Trek
2009,SOUND EDITING,False,Up
2009,SOUND MIXING,False,Avatar
2009,SOUND MIXING,True,The Hurt Locker
2009,SOUND MIXING,False,Inglourious Basterds
2009,SOUND MIXING,False,Star Trek
2009,SOUND MIXING,False,Transformers: Revenge of the Fallen
2009,VISUAL EFFECTS,True,Avatar
2009,VISUAL EFFECTS,False,District 9
2009,VISUAL EFFECTS,False,Star Trek
2009,WRITING (Adapted Screenplay),False,District 9
2009,WRITING (Adapted Screenplay),False,An Education
2009,WRITING (Adapted Screenplay),False,In the Loop
2009,WRITING (Adapted Screenplay),True,Precious: Based on the Novel 'Push' by Sapphire
2009,WRITING (Adapted Screenplay),False,Up in the Air
2009,WRITING (Original Screenplay),True,The Hurt Locker
2009,WRITING (Original Screenplay),False,Inglourious Basterds
2009,WRITING (Original Screenplay),False,The Messenger
2009,WRITING (Original Screenplay),False,A Serious Man
2009,WRITING (Original Screenplay),False,Up
2010,ANIMATED FEATURE FILM,False,How to Train Your Dragon
2010,ANIMATED FEATURE FILM,False,The Illusionist
2010,ART DIRECTION,True,Alice in Wonderland
2010,ART DIRECTION,False,Harry Potter and the Deathly Hallows Part 1
2010,ART DIRECTION,False,Inception
2010,ART DIRECTION,False,The King's Speech
2010,ART DIRECTION,False,True Grit
2010,CINEMATOGRAPHY,False,Black Swan
2010,CINEMATOGRAPHY,True,Inception
2010,CINEMATOGRAPHY,False,The King's Speech
2010,CINEMATOGRAPHY,False,The Social Network
2010,CINEMATOGRAPHY,False,True Grit
2010,COSTUME DESIGN,True,Alice in Wonderland
2010,COSTUME DESIGN,False,I Am Love
2010,COSTUME DESIGN,False,The King's Speech
2010,COSTUME DESIGN,False,The Tempest
2010,COSTUME DESIGN,False,True Grit
2010,DIRECTING,False,Black Swan
2010,DIRECTING,False,The Fighter
2010,DIRECTING,True,The King's Speech
2010,DIRECTING,False,The Social Network
2010,DIRECTING,False,True Grit
2010,DOCUMENTARY (Feature),False,Exit through the Gift Shop
2010,DOCUMENTARY (Feature),False,Gasland
2010,DOCUMENTARY (Feature),True,Inside Job
2010,DOCUMENTARY (Feature),False,Restrepo
2010,DOCUMENTARY (Feature),False,Waste Land
2010,DOCUMENTARY (Short Subject),False,Killing in the Name
2010,DOCUMENTARY (Short Subject),False,Poster Girl
2010,DOCUMENTARY (Short Subject),True,Strangers No More
2010,DOCUMENTARY (Short Subject),False,Sun Come Up
2010,DOCUMENTARY (Short Subject),False,The Warriors of Qiugang
2010,FILM EDITING,False,Black Swan
2010,FILM EDITING,False,The Fighter
2010,FILM EDITING,False,The King's Speech
2010,FILM EDITING,False,127 Hours
2010,FILM EDITING,True,The Social Network
2010,FOREIGN LANGUAGE FILM,False,Biutiful
2010,FOREIGN LANGUAGE FILM,False,Dogtooth
2010,FOREIGN LANGUAGE FILM,True,In a Better World
2010,FOREIGN LANGUAGE FILM,False,Incendies
2010,FOREIGN LANGUAGE FILM,False,Outside the Law (Hors-la-loi)
2010,MAKEUP,False,Barney's Version
2010,MAKEUP,False,The Way Back
2010,MAKEUP,True,The Wolfman
2010,MUSIC (Original Score),False,How to Train Your Dragon
2010,MUSIC (Original Score),False,Inception
2010,MUSIC (Original Score),False,The King's Speech
2010,MUSIC (Original Score),False,127 Hours
2010,MUSIC (Original Score),True,The Social Network
2010,MUSIC (Original Song),False,Country Strong
2010,MUSIC (Original Song),False,Tangled
2010,MUSIC (Original Song),False,127 Hours
2010,BEST PICTURE,False,Black Swan
2010,BEST PICTURE,False,The Fighter
2010,BEST PICTURE,False,Inception
2010,BEST PICTURE,False,The Kids Are All Right
2010,BEST PICTURE,True,The King's Speech
2010,BEST PICTURE,False,127 Hours
2010,BEST PICTURE,False,The Social Network
2010,BEST PICTURE,False,True Grit
2010,BEST PICTURE,False,Winter's Bone
2010,SHORT FILM (Animated),False,Day & Night
2010,SHORT FILM (Animated),False,The Gruffalo
2010,SHORT FILM (Animated),False,Let's Pollute
2010,SHORT FILM (Animated),True,The Lost Thing
2010,SHORT FILM (Animated),False,"Madagascar, carnet de voyage (Madagascar, a Journey Diary)"
2010,SHORT FILM (Live Action),False,The Confession
2010,SHORT FILM (Live Action),False,The Crush
2010,SHORT FILM (Live Action),True,God of Love
2010,SHORT FILM (Live Action),False,Na Wewe
2010,SHORT FILM (Live Action),False,Wish 143
2010,SOUND EDITING,True,Inception
2010,SOUND EDITING,False,Tron: Legacy
2010,SOUND EDITING,False,True Grit
2010,SOUND EDITING,False,Unstoppable
2010,SOUND MIXING,True,Inception
2010,SOUND MIXING,False,The King's Speech
2010,SOUND MIXING,False,Salt
2010,SOUND MIXING,False,The Social Network
2010,SOUND MIXING,False,True Grit
2010,VISUAL EFFECTS,False,Alice in Wonderland
2010,VISUAL EFFECTS,False,Harry Potter and the Deathly Hallows Part 1
2010,VISUAL EFFECTS,False,Hereafter
2010,VISUAL EFFECTS,True,Inception
2010,VISUAL EFFECTS,False,Iron Man 2
2010,WRITING (Adapted Screenplay),False,127 Hours
2010,WRITING (Adapted Screenplay),True,The Social Network
2010,WRITING (Adapted Screenplay),False,True Grit
2010,WRITING (Adapted Screenplay),False,Winter's Bone
2010,WRITING (Original Screenplay),False,Another Year
2010,WRITING (Original Screenplay),False,The Fighter
2010,WRITING (Original Screenplay),False,Inception
2010,WRITING (Original Screenplay),False,The Kids Are All Right
2010,WRITING (Original Screenplay),True,The King's Speech
2011,ANIMATED FEATURE FILM,False,A Cat in Paris
2011,ANIMATED FEATURE FILM,False,Chico & Rita
2011,ANIMATED FEATURE FILM,False,Kung Fu Panda 2
2011,ANIMATED FEATURE FILM,False,Puss in Boots
2011,ANIMATED FEATURE FILM,True,Rango
2011,ART DIRECTION,False,The Artist
2011,ART DIRECTION,False,Harry Potter and the Deathly Hallows Part 2
2011,ART DIRECTION,True,Hugo
2011,ART DIRECTION,False,Midnight in Paris
2011,ART DIRECTION,False,War Horse
2011,CINEMATOGRAPHY,False,The Artist
2011,CINEMATOGRAPHY,False,The Girl with the Dragon Tattoo
2011,CINEMATOGRAPHY,True,Hugo
2011,CINEMATOGRAPHY,False,The Tree of Life
2011,CINEMATOGRAPHY,False,War Horse
2011,COSTUME DESIGN,False,Anonymous
2011,COSTUME DESIGN,True,The Artist
2011,COSTUME DESIGN,False,Hugo
2011,COSTUME DESIGN,False,Jane Eyre
2011,COSTUME DESIGN,False,W.E.
2011,DIRECTING,True,The Artist
2011,DIRECTING,False,The Descendants
2011,DIRECTING,False,Hugo
2011,DIRECTING,False,Midnight in Paris
2011,DIRECTING,False,The Tree of Life
2011,DOCUMENTARY (Feature),False,Hell and Back Again
2011,DOCUMENTARY (Feature),False,If a Tree Falls: A Story of the Earth Liberation Front
2011,DOCUMENTARY (Feature),False,Paradise Lost 3: Purgatory
2011,DOCUMENTARY (Feature),False,Pina
2011,DOCUMENTARY (Feature),True,Undefeated
2011,DOCUMENTARY (Short Subject),False,The Barber of Birmingham: Foot Soldier of the Civil Rights Movement
2011,DOCUMENTARY (Short Subject),False,God Is the Bigger Elvis
2011,DOCUMENTARY (Short Subject),False,Incident in New Baghdad
2011,DOCUMENTARY (Short Subject),True,Saving Face
2011,DOCUMENTARY (Short Subject),False,The Tsunami and the Cherry Blossom
2011,FILM EDITING,False,The Artist
2011,FILM EDITING,False,The Descendants
2011,FILM EDITING,True,The Girl with the Dragon Tattoo
2011,FILM EDITING,False,Hugo
2011,FILM EDITING,False,Moneyball
2011,FOREIGN LANGUAGE FILM,False,Bullhead
2011,FOREIGN LANGUAGE FILM,False,Footnote
2011,FOREIGN LANGUAGE FILM,False,In Darkness
2011,FOREIGN LANGUAGE FILM,False,Monsieur Lazhar
2011,FOREIGN LANGUAGE FILM,True,A Separation
2011,MAKEUP,False,Albert Nobbs
2011,MAKEUP,False,Harry Potter and the Deathly Hallows Part 2
2011,MAKEUP,True,The Iron Lady
2011,MUSIC (Original Score),False,The Adventures of Tintin
2011,MUSIC (Original Score),True,The Artist
2011,MUSIC (Original Score),False,Hugo
2011,MUSIC (Original Score),False,Tinker Tailor Soldier Spy
2011,MUSIC (Original Score),False,War Horse
2011,MUSIC (Original Song),True,The Muppets
2011,MUSIC (Original Song),False,Rio
2011,BEST PICTURE,True,The Artist
2011,BEST PICTURE,False,The Descendants
2011,BEST PICTURE,False,Extremely Loud & Incredibly Close
2011,BEST PICTURE,False,The Help
2011,BEST PICTURE,False,Hugo
2011,BEST PICTURE,False,Midnight in Paris
2011,BEST PICTURE,False,Moneyball
2011,BEST PICTURE,False,The Tree of Life
2011,BEST PICTURE,False,War Horse
2011,SHORT FILM (Animated),False,Dimanche/Sunday
2011,SHORT FILM (Animated),True,The Fantastic Flying Books of Mr. Morris Lessmore
2011,SHORT FILM (Animated),False,La Luna
2011,SHORT FILM (Animated),False,A Morning Stroll
2011,SHORT FILM (Animated),False,Wild Life
2011,SHORT FILM (Live Action),False,Pentecost
2011,SHORT FILM (Live Action),False,Raju
2011,SHORT FILM (Live Action),True,The Shore
2011,SHORT FILM (Live Action),False,Time Freak
2011,SHORT FILM (Live Action),False,Tuba Atlantic
2011,SOUND EDITING,False,Drive
2011,SOUND EDITING,False,The Girl with the Dragon Tattoo
2011,SOUND EDITING,True,Hugo
2011,SOUND EDITING,False,Transformers: Dark of the Moon
2011,SOUND EDITING,False,War Horse
2011,SOUND MIXING,False,The Girl with the Dragon Tattoo
2011,SOUND MIXING,True,Hugo
2011,SOUND MIXING,False,Moneyball
2011,SOUND MIXING,False,Transformers: Dark of the Moon
2011,SOUND MIXING,False,War Horse
2011,VISUAL EFFECTS,False,Harry Potter and the Deathly Hallows Part 2
2011,VISUAL EFFECTS,True,Hugo
2011,VISUAL EFFECTS,False,Real Steel
2011,VISUAL EFFECTS,False,Rise of the Planet of the Apes
2011,VISUAL EFFECTS,False,Transformers: Dark of the Moon
2011,WRITING (Adapted Screenplay),True,The Descendants
2011,WRITING (Adapted Screenplay),False,Hugo
2011,WRITING (Adapted Screenplay),False,The Ides of March
2011,WRITING (Adapted Screenplay),False,Moneyball
2011,WRITING (Adapted Screenplay),False,Tinker Tailor Soldier Spy
2011,WRITING (Original Screenplay),False,The Artist
2011,WRITING (Original Screenplay),False,Bridesmaids
2011,WRITING (Original Screenplay),False,Margin Call
2011,WRITING (Original Screenplay),True,Midnight in Paris
2011,WRITING (Original Screenplay),False,A Separation
2012,ANIMATED FEATURE FILM,True,Brave
2012,ANIMATED FEATURE FILM,False,Frankenweenie
2012,ANIMATED FEATURE FILM,False,ParaNorman
2012,ANIMATED FEATURE FILM,False,The Pirates! Band of Misfits
2012,ANIMATED FEATURE FILM,False,Wreck-It Ralph
2012,CINEMATOGRAPHY,False,Anna Karenina
2012,CINEMATOGRAPHY,False,Django Unchained
2012,CINEMATOGRAPHY,True,Life of Pi
2012,CINEMATOGRAPHY,False,Lincoln
2012,CINEMATOGRAPHY,False,Skyfall
2012,COSTUME DESIGN,True,Anna Karenina
2012,COSTUME DESIGN,False,Les Misérables
2012,COSTUME DESIGN,False,Lincoln
2012,COSTUME DESIGN,False,Mirror Mirror
2012,COSTUME DESIGN,False,Snow White and the Huntsman
2012,DIRECTING,False,Amour
2012,DIRECTING,False,Beasts of the Southern Wild
2012,DIRECTING,True,Life of Pi
2012,DIRECTING,False,Lincoln
2012,DIRECTING,False,Silver Linings Playbook
2012,DOCUMENTARY (Feature),False,5 Broken Cameras
2012,DOCUMENTARY (Feature),False,The Gatekeepers
2012,DOCUMENTARY (Feature),False,How to Survive a Plague
2012,DOCUMENTARY (Feature),False,The Invisible War
2012,DOCUMENTARY (Feature),True,Searching for Sugar Man
2012,DOCUMENTARY (Short Subject),True,Inocente
2012,DOCUMENTARY (Short Subject),False,Kings Point
2012,DOCUMENTARY (Short Subject),False,Mondays at Racine
2012,DOCUMENTARY (Short Subject),False,Open Heart
2012,DOCUMENTARY (Short Subject),False,Redemption
2012,FILM EDITING,True,Argo
2012,FILM EDITING,False,Life of Pi
2012,FILM EDITING,False,Lincoln
2012,FILM EDITING,False,Silver Linings Playbook
2012,FILM EDITING,False,Zero Dark Thirty
2012,FOREIGN LANGUAGE FILM,True,Amour
2012,FOREIGN LANGUAGE FILM,False,Kon-Tiki
2012,FOREIGN LANGUAGE FILM,False,No
2012,FOREIGN LANGUAGE FILM,False,A Royal Affair
2012,FOREIGN LANGUAGE FILM,False,War Witch
2012,MAKEUP AND HAIRSTYLING,False,Hitchcock
2012,MAKEUP AND HAIRSTYLING,False,The Hobbit: An Unexpected Journey
2012,MAKEUP AND HAIRSTYLING,True,Les Misérables
2012,MUSIC (Original Score),False,Anna Karenina
2012,MUSIC (Original Score),False,Argo
2012,MUSIC (Original Score),True,Life of Pi
2012,MUSIC (Original Score),False,Lincoln
2012,MUSIC (Original Score),False,Skyfall
2012,MUSIC (Original Song),False,Chasing Ice
2012,MUSIC (Original Song),False,Ted
2012,MUSIC (Original Song),False,Life of Pi
2012,MUSIC (Original Song),True,Skyfall
2012,MUSIC (Original Song),False,Les Misérables
2012,BEST PICTURE,False,Amour
2012,BEST PICTURE,True,Argo
2012,BEST PICTURE,False,Beasts of the Southern Wild
2012,BEST PICTURE,False,Django Unchained
2012,BEST PICTURE,False,Les Misérables
2012,BEST PICTURE,False,Life of Pi
2012,BEST PICTURE,False,Lincoln
2012,BEST PICTURE,False,Silver Linings Playbook
2012,BEST PICTURE,False,Zero Dark Thirty
2012,PRODUCTION DESIGN,False,Anna Karenina
2012,PRODUCTION DESIGN,False,The Hobbit: An Unexpected Journey
2012,PRODUCTION DESIGN,False,Les Misérables
2012,PRODUCTION DESIGN,False,Life of Pi
2012,PRODUCTION DESIGN,True,Lincoln
2012,SHORT FILM (Animated),False,Adam and Dog
2012,SHORT FILM (Animated),False,Fresh Guacamole
2012,SHORT FILM (Animated),False,Head over Heels
2012,SHORT FILM (Animated),False,"Maggie Simpson in ""The Longest Daycare"""
2012,SHORT FILM (Animated),True,Paperman
2012,SHORT FILM (Live Action),False,Asad
2012,SHORT FILM (Live Action),False,Buzkashi Boys
2012,SHORT FILM (Live Action),True,Curfew
2012,SHORT FILM (Live Action),False,Death of a Shadow (Dood van een Schaduw)
2012,SHORT FILM (Live Action),False,Henry
2012,SOUND EDITING,False,Argo
2012,SOUND EDITING,False,Django Unchained
2012,SOUND EDITING,False,Life of Pi
2012,SOUND EDITING,True,Skyfall
2012,SOUND EDITING,True,Zero Dark Thirty
2012,SOUND MIXING,False,Argo
2012,SOUND MIXING,True,Les Misérables
2012,SOUND MIXING,False,Life of Pi
2012,SOUND MIXING,False,Lincoln
2012,SOUND MIXING,False,Skyfall
2012,VISUAL EFFECTS,False,The Hobbit: An Unexpected Journey
2012,VISUAL EFFECTS,True,Life of Pi
2012,VISUAL EFFECTS,False,Marvel's The Avengers
2012,VISUAL EFFECTS,False,Prometheus
2012,VISUAL EFFECTS,False,Snow White and the Huntsman
2012,WRITING (Adapted Screenplay),True,Argo
2012,WRITING (Adapted Screenplay),False,Beasts of the Southern Wild
2012,WRITING (Adapted Screenplay),False,Life of Pi
2012,WRITING (Adapted Screenplay),False,Lincoln
2012,WRITING (Adapted Screenplay),False,Silver Linings Playbook
2012,WRITING (Original Screenplay),False,Amour
2012,WRITING (Original Screenplay),True,Django Unchained
2012,WRITING (Original Screenplay),False,Flight
2012,WRITING (Original Screenplay),False,Moonrise Kingdom
2012,WRITING (Original Screenplay),False,Zero Dark Thirty
2013,ANIMATED FEATURE FILM,False,The Croods
2013,ANIMATED FEATURE FILM,False,Despicable Me 2
2013,ANIMATED FEATURE FILM,False,Ernest & Celestine
2013,ANIMATED FEATURE FILM,True,Frozen
2013,ANIMATED FEATURE FILM,False,The Wind Rises
2013,CINEMATOGRAPHY,False,The Grandmaster
2013,CINEMATOGRAPHY,True,Gravity
2013,CINEMATOGRAPHY,False,Inside Llewyn Davis
2013,CINEMATOGRAPHY,False,Nebraska
2013,CINEMATOGRAPHY,False,Prisoners
2013,COSTUME DESIGN,False,American Hustle
2013,COSTUME DESIGN,False,The Grandmaster
2013,COSTUME DESIGN,True,The Great Gatsby
2013,COSTUME DESIGN,False,The Invisible Woman
2013,COSTUME DESIGN,False,12 Years a Slave
2013,DIRECTING,False,American Hustle
2013,DIRECTING,True,Gravity
2013,DIRECTING,False,Nebraska
2013,DIRECTING,False,12 Years a Slave
2013,DIRECTING,False,The Wolf of Wall Street
2013,DOCUMENTARY (Feature),False,The Act of Killing
2013,DOCUMENTARY (Feature),False,Cutie and the Boxer
2013,DOCUMENTARY (Feature),False,Dirty Wars
2013,DOCUMENTARY (Feature),False,The Square
2013,DOCUMENTARY (Feature),True,20 Feet from Stardom
2013,DOCUMENTARY (Short Subject),False,CaveDigger
2013,DOCUMENTARY (Short Subject),False,Facing Fear
2013,DOCUMENTARY (Short Subject),False,Karama Has No Walls
2013,DOCUMENTARY (Short Subject),True,The Lady in Number 6: Music Saved My Life
2013,DOCUMENTARY (Short Subject),False,Prison Terminal: The Last Days of Private Jack Hall
2013,FILM EDITING,False,American Hustle
2013,FILM EDITING,False,Captain Phillips
2013,FILM EDITING,False,Dallas Buyers Club
2013,FILM EDITING,True,Gravity
2013,FILM EDITING,False,12 Years a Slave
2013,FOREIGN LANGUAGE FILM,False,The Broken Circle Breakdown
2013,FOREIGN LANGUAGE FILM,True,The Great Beauty
2013,FOREIGN LANGUAGE FILM,False,The Hunt
2013,FOREIGN LANGUAGE FILM,False,The Missing Picture
2013,FOREIGN LANGUAGE FILM,False,Omar
2013,MAKEUP AND HAIRSTYLING,True,Dallas Buyers Club
2013,MAKEUP AND HAIRSTYLING,False,Jackass Presents: Bad Grandpa
2013,MAKEUP AND HAIRSTYLING,False,The Lone Ranger
2013,MUSIC (Original Score),False,The Book Thief
2013,MUSIC (Original Score),True,Gravity
2013,MUSIC (Original Score),False,Her
2013,MUSIC (Original Score),False,Philomena
2013,MUSIC (Original Score),False,Saving Mr. Banks
2013,MUSIC (Original Song),False,Alone Yet Not Alone
2013,MUSIC (Original Song),False,Despicable Me 2
2013,MUSIC (Original Song),True,Frozen
2013,MUSIC (Original Song),False,Her
2013,MUSIC (Original Song),False,Mandela: Long Walk to Freedom
2013,BEST PICTURE,False,American Hustle
2013,BEST PICTURE,False,Captain Phillips
2013,BEST PICTURE,False,Dallas Buyers Club
2013,BEST PICTURE,False,Gravity
2013,BEST PICTURE,False,Her
2013,BEST PICTURE,False,Nebraska
2013,BEST PICTURE,False,Philomena
2013,BEST PICTURE,True,12 Years a Slave
2013,BEST PICTURE,False,The Wolf of Wall Street
2013,PRODUCTION DESIGN,False,American Hustle
2013,PRODUCTION DESIGN,False,Gravity
2013,PRODUCTION DESIGN,True,The Great Gatsby
2013,PRODUCTION DESIGN,False,Her
2013,PRODUCTION DESIGN,False,12 Years a Slave
2013,SHORT FILM (Animated),False,Feral
2013,SHORT FILM (Animated),False,Get a Horse!
2013,SHORT FILM (Animated),True,Mr. Hublot
2013,SHORT FILM (Animated),False,Possessions
2013,SHORT FILM (Animated),False,Room on the Broom
2013,SHORT FILM (Live Action),False,Aquel No Era Yo (That Wasn't Me)
